Date,Open,High,Low,Close ,Adj Close ,Volume
8-Jan-24,53.29,53.29,52.5,53.2,52.42,"633,200"
5-Jan-24,53.73,53.89,53.32,53.37,52.59,"388,400"
4-Jan-24,54.47,54.47,51.1,53.61,52.82,"681,100"
3-Jan-24,53.93,54.53,53.8,54.46,53.66,"788,300"
2-Jan-24,54.48,54.78,53.52,53.7,52.91,"882,200"
29-Dec-23,55.04,55.46,55,55.27,54.46,"425,500"
28-Dec-23,54.15,55.37,54.15,55.06,54.25,"551,100"
27-Dec-23,53.43,53.44,52.95,53.3,52.52,"469,600"
26-Dec-23,53,53.87,52,53.38,52.6,"436,500"
22-Dec-23,52.43,52.93,52.24,52.71,51.94,"328,200"
21-Dec-23,51.65,52.22,51.5,52.2,51.44,"302,100"
20-Dec-23,51.31,51.5,50.38,50.46,49.72,"415,800"
19-Dec-23,51.66,52.44,51.61,52.31,51.54,"244,700"
18-Dec-23,52,52.45,51.5,51.65,50.89,"261,900"
15-Dec-23,53.97,53.97,52.44,52.47,51.7,"500,100"
14-Dec-23,52.55,53.75,52.55,53.72,52.93,"417,200"
13-Dec-23,52,52.42,51.34,52.35,51.58,"405,500"
12-Dec-23,53.45,53.45,52.66,52.88,52.11,"246,600"
11-Dec-23,53.76,53.8,53.33,53.73,52.94,"327,800"
8-Dec-23,54.46,54.46,53.67,53.8,53.01,"167,100"
7-Dec-23,55.72,55.72,54.54,54.95,54.14,"296,600"
6-Dec-23,55.37,55.49,54.58,54.63,53.83,"334,700"
5-Dec-23,53.44,53.67,53.29,53.48,52.7,"308,600"
4-Dec-23,53.2,53.53,53,53.47,52.69,"435,900"
1-Dec-23,52.69,53.01,52.38,52.91,52.13,"278,500"
30-Nov-23,54,54.25,53.38,53.71,52.92,"324,900"
29-Nov-23,54.95,55.33,54.41,54.47,53.67,"494,200"
28-Nov-23,56.65,56.65,56.3,56.51,55.68,"432,000"
27-Nov-23,57.42,57.72,57.2,57.59,56.75,"409,400"
24-Nov-23,59.25,59.48,58.78,59.4,58.53,"227,800"
