Date,Open,High,Low,Close ,Adj Close ,Volume
25-Jun-24,74.5,74.76,73.61,73.79,73.79,"16,986,400"
24-Jun-24,74.12,75.93,74.12,74.79,74.79,"20,134,400"
21-Jun-24,73.79,74.65,73.67,73.67,73.67,"10,410,800"
20-Jun-24,74.57,75.25,74.03,74.35,74.35,"9,709,400"
18-Jun-24,74.08,75.1,73.85,74.46,74.46,"10,305,300"
17-Jun-24,74.03,75.08,73.83,74.55,74.55,"13,466,300"
14-Jun-24,74.21,74.29,73.26,73.35,73.35,"18,282,700"
13-Jun-24,1.66 Dividend,,,,,
13-Jun-24,76.5,76.99,75.49,75.68,75.68,"14,026,700"
12-Jun-24,78.75,78.79,77.64,78.04,76.38,"12,069,600"
11-Jun-24,79,79.08,77.67,77.9,76.24,"11,108,400"
10-Jun-24,78.57,79.74,78.24,79.3,77.61,"9,490,100"
7-Jun-24,78.95,79.32,78.14,78.41,76.74,"12,190,300"
6-Jun-24,79.42,80.06,78.76,80.01,78.31,"11,205,300"
5-Jun-24,78.98,79.93,78.86,79.83,78.13,"13,716,200"
4-Jun-24,78.18,78.86,77.78,78.45,76.78,"10,784,400"
3-Jun-24,79,79.32,77.22,77.9,76.24,"14,244,400"
31-May-24,77.96,78.5,77.17,78.34,76.67,"20,023,900"
30-May-24,78.86,80.2,78.7,79.63,77.94,"13,895,700"
29-May-24,78.76,79.36,78.23,79.06,77.38,"18,448,500"
28-May-24,80.8,81.72,80.04,80.58,78.87,"15,211,800"
24-May-24,80.5,82.56,79.73,81.26,79.53,"41,415,400"
23-May-24,81.43,82.94,80.05,80.8,79.08,"23,930,300"
22-May-24,84.61,85.13,82.68,82.68,80.92,"19,717,800"
21-May-24,86.52,87.17,85.32,86.13,84.3,"16,512,400"
20-May-24,87.47,89.24,86.95,88.28,86.4,"16,737,200"
17-May-24,87.6,90.46,86.83,88.54,86.66,"35,152,900"
16-May-24,81.96,87.49,81.65,86.7,84.86,"47,259,500"
15-May-24,80.39,81.13,79.78,80.99,79.27,"17,803,300"
14-May-24,79.65,80.51,77.72,79.51,77.82,"44,687,700"
13-May-24,82.71,85,82.6,84.6,82.8,"32,010,700"
10-May-24,80.08,80.52,79.77,80.04,78.34,"10,819,600"
9-May-24,79.5,79.92,78.71,79.46,77.77,"9,627,300"
8-May-24,77.92,78.99,77.81,78.46,76.79,"11,327,100"
7-May-24,79.93,79.93,78.82,79.37,77.68,"14,589,100"
6-May-24,81.75,82.22,80.5,81.55,79.82,"11,826,100"
3-May-24,81.27,81.37,79.7,81.33,79.6,"19,355,800"
2-May-24,77.59,81.42,77.16,80.33,78.62,"36,663,900"
1-May-24,74.99,76.25,74.87,75.51,73.9,"10,549,100"
30-Apr-24,75.89,76.29,74.48,74.85,73.26,"12,856,000"
29-Apr-24,75.65,76.53,75.22,76.41,74.78,"13,076,400"
26-Apr-24,76.18,76.93,75.06,75.55,73.94,"14,216,100"
25-Apr-24,73.81,75.2,73.81,75.11,73.51,"11,921,900"
24-Apr-24,73.74,74.7,73.5,74.63,73.04,"16,375,200"
23-Apr-24,71.08,72.8,70.99,72.51,70.97,"15,268,200"
22-Apr-24,69.69,70.9,69.12,70.68,69.18,"15,015,600"
19-Apr-24,68.42,69.15,68.36,69.07,67.6,"12,860,700"
18-Apr-24,69.09,69.63,68.8,68.88,67.41,"9,491,000"
17-Apr-24,69.71,70.01,68.72,68.82,67.36,"12,760,600"
16-Apr-24,70.02,70.31,69.29,69.61,68.13,"17,478,900"
15-Apr-24,71.73,72.05,70.17,70.62,69.12,"15,903,900"
12-Apr-24,72.94,72.98,71.29,71.29,69.77,"18,196,100"
11-Apr-24,75.21,75.43,74.37,74.85,73.26,"14,986,800"
10-Apr-24,74.44,75.17,73.74,74.59,73,"20,572,200"
9-Apr-24,72.37,73.24,72.31,72.99,71.44,"14,075,900"
8-Apr-24,71.96,72.39,71.56,71.71,70.18,"10,560,000"
5-Apr-24,71.68,72.03,71.41,71.66,70.14,"12,246,400"
4-Apr-24,72.98,73.23,71.9,71.95,70.42,"11,087,100"
3-Apr-24,72.42,72.87,72.11,72.44,70.9,"11,777,900"
2-Apr-24,72.57,73.14,72.51,72.88,71.33,"17,290,400"
1-Apr-24,73.24,73.58,72.81,73.37,71.81,"14,311,700"
28-Mar-24,72.08,72.59,72.06,72.36,70.82,"14,073,400"
27-Mar-24,70.89,71.69,70.58,71.59,70.07,"13,281,300"
26-Mar-24,71.84,71.87,71.09,71.48,69.96,"10,881,900"
25-Mar-24,71.94,72.49,71.36,71.46,69.94,"12,422,100"
22-Mar-24,72.48,72.62,72.04,72.13,70.6,"12,756,000"
21-Mar-24,74.3,74.74,73.77,73.83,72.26,"11,860,700"
